id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
37466294,#Turquoise Room | Social House in Dallas,4450257,Arvin,,District 10,32.92153,-96.73894,Private room,53,10,11,2022-02-28,0.34,4,80,5,
37466302,#Daei's Room | Social House in Dallas,4450257,Arvin,,District 10,32.92123,-96.73871,Private room,58,10,16,2022-03-01,0.50,4,0,5,
37466304,#Blue Room | Social House in Dallas,4450257,Arvin,,District 10,32.923,-96.73764,Private room,47,10,20,2021-12-11,0.61,4,88,4,
37522691,Shabby Chic Meets City + Pool,201156613,Samantha,,District 14,32.82747,-96.76889,Entire home/apt,376,2,99,2022-04-08,3.26,2,283,43,
37530427,❤️❤️HEART DOWNTOWN❤️❤️NEW✅Oak Lawn Ave⭐️Parking⭐️,45231444,Emma,,District 14,32.81576,-96.80497,Entire home/apt,1073,1,16,2019-10-13,0.49,2,177,0,
37567860,Spacious Apt in Desired Location near Downtown,43384036,Ronny,,District 9,32.82425,-96.74405,Entire home/apt,135,1,60,2022-02-06,1.85,11,306,11,
37656606,Corporate 1Bd Apt next to American Airline center parking,188733636,Elegant,,District 2,32.78771,-96.81039,Entire home/apt,111,14,20,2022-03-20,0.64,52,362,8,
37657720,Modern Luxury Downtown Condo,2361280,Nazanin Nena,,District 14,32.79312,-96.79071,Entire home/apt,115,90,1,2019-11-04,0.03,1,19,0,
37675128,Downtown Dallas 2BR Loft|Pool|Free Parking|Wifi❤️️,36151189,Grace,,District 2,32.77684,-96.79439,Entire home/apt,138,1,144,2022-04-04,4.50,19,274,48,
37691545,UPTOWN LIVING - Walk to Katy Trail & AAC,35176459,Nick,,District 14,32.79634,-96.80858,Entire home/apt,1000,2,14,2020-11-29,0.44,1,0,0,
37756546,Nestled in the Heart of the City,28395458,Adrian,,District 6,32.79223,-96.82645,Entire home/apt,94,1,82,2022-01-23,2.67,2,99,32,
37776253,Stylish Dallas - Perfect located,62476323,Jennifer,,District 9,32.84755,-96.76095,Entire home/apt,125,30,11,2022-02-27,0.43,3,261,7,
37799363,"Deep Ellum Hostel, 6-Bed Coed Shared Dorm",201420392,Deep Ellum Hostel,,District 2,32.78415,-96.78275,Hotel room,42,1,65,2022-04-02,2.11,4,265,35,
37885003,Upscale Downtown Hirise 2 bedroom King w/CityViews,26805375,Ace,,District 14,32.78313,-96.79871,Entire home/apt,109,2,62,2022-03-30,1.94,6,90,28,
37898963,Splendid Renovated and Spacious House for BIG groups With a Pool!,64526429,Asher,,District 7,32.79569,-96.70635,Entire home/apt,212,2,107,2022-03-20,3.39,9,353,43,
37927509,Affordable luxury at it’s peak!!,145926217,Joshua,,District 14,32.81793555908459,-96.78812359725401,Entire home/apt,120,3,0,,,1,353,0,
37939592,Donna Lee - A 1962 Vintage Airstream.,5215726,Georgette,,District 2,32.80661,-96.82592,Entire home/apt,68,2,105,2022-04-06,3.37,1,122,51,
37946276,Private Spacious Townhouse ★ 5min → DT Dallas | Garage I Patio,28836312,Roy,,District 2,32.8034,-96.78288,Entire home/apt,115,2,106,2022-04-03,3.46,10,350,61,
37947393,Enormous Family Gathering Home By Trinity Groves,60363629,Josh,,District 6,32.78418,-96.8503,Entire home/apt,356,1,76,2022-03-20,2.39,1,196,32,
37960030,Lovely 1-bedroom Deep ellum/ Downtown Area,213987003,Sircharlton,,District 2,32.802094,-96.775856,Entire home/apt,69,1,11,2022-04-04,7.17,1,262,11,
37969344,Morrow & Que Sleep in,287865856,Tomorrow,,District 7,32.80726,-96.68899,Private room,85,1,0,,,1,0,0,
37972343,Dallas R&R Hostel // Dorm Bed F,384442953,Kristie,,District 1,32.75211,-96.85668,Shared room,15,1,35,2022-03-06,1.10,14,360,10,
37972433,Dallas R&R Hostel // Dorm Bed G,384442953,Kristie,,District 1,32.75384,-96.85805,Shared room,15,1,42,2022-02-04,1.33,14,360,13,
37972828,Dallas R&R Hostel // Dorm Bed H,384442953,Kristie,,District 1,32.75389,-96.85819,Shared room,15,1,58,2022-01-21,1.82,14,349,11,
37996938,Clean & Cozy Guest House in Heart of Bishop Arts,274812608,Vanessa,,District 1,32.74664,-96.83412,Private room,55,2,65,2022-03-22,2.05,3,235,34,
37997330,"Large Clean Apt, King Bed, 2 TV's w cable, HBO +",43384036,Ronny,,District 14,32.80377,-96.75657,Entire home/apt,299,7,45,2022-02-12,1.41,11,266,2,
38014804,The Longview at Lower Greenville,51625508,D&N,,District 14,32.83095,-96.77126,Entire home/apt,325,3,49,2022-03-27,1.55,1,190,19,
38019856,West Dallas/Trinity Groves/Downtown - KING BED,112593570,Max,,District 6,32.77322,-96.83142,Entire home/apt,80,70,0,,,109,1,0,
38023204,GREAT DEAL! West Village Uptown AMAZING PRICE,112593570,Max,,District 14,32.80894,-96.79741,Entire home/apt,120,20,0,,,109,247,0,
38023360,THE BEST PRICE IN West Village,211225279,Airbnb In Dallas,,District 14,32.81042,-96.79748,Entire home/apt,120,20,0,,,62,247,0,
38027123,Spacious Comfortable Apt w King Bed Great Location,43384036,Ronny,,District 14,32.80377,-96.75657,Entire home/apt,85,1,18,2021-12-26,0.59,11,311,7,
38044050,AMAZING PRICE West-Village Walk Anywhere,112593570,Max,,District 14,32.80846,-96.79737,Entire home/apt,120,70,1,2022-03-20,1,109,247,1,
38044174,BOOK TODAY  Amazing Price,211225279,Airbnb In Dallas,,District 14,32.80877,-96.79699,Entire home/apt,120,40,0,,,62,365,0,
38044759,2Bedroom 3 beds  Apt Victory Park Dallas |Parking | Washer Dryer,188733636,Elegant,,District 2,32.78867,-96.81018,Entire home/apt,138,21,19,2022-02-12,0.63,52,309,5,
38050018,LUXURIOUS & COZY FARMERS MARKET LOFT,288736110,Olivia,,District 2,32.77754,-96.79124,Entire home/apt,98,2,143,2022-04-04,5.62,3,32,70,
38065831,A newer home in a quiet neighborhood.,84151638,Jake & Kelly,,District 3,32.65672,-96.96401,Entire home/apt,250,20,7,2021-08-31,0.23,1,271,2,
38070596,Safe Haven near Upperroom Dallas,160097617,Vonda,,District 1,32.73694,-96.86091,Entire home/apt,69,2,99,2022-04-04,3.35,1,26,54,
38102339,! Cozy Private Bedroom in N. Dallas.,288830252,Taylor,,District 11,32.94176,-96.74629,Private room,33,1,37,2021-03-08,1.16,3,105,0,
38128525,🔥 Amazing Spacious Condo - Fully Sanitized 🌟 WFH 💻,3630040,SimpleCozyStays,,District 14,32.84152,-96.77277,Entire home/apt,97,2,55,2022-02-13,1.72,5,63,15,
38177738,"Deep Ellum Hostel, 8-Bed Coed Shared Dorm",201420392,Deep Ellum Hostel,,District 2,32.78602,-96.78252,Hotel room,39,1,124,2022-04-08,4.02,4,262,52,
38177782,"Deep Ellum Hostel, 6-Bed Female Only Shared Dorm",201420392,Deep Ellum Hostel,,District 2,32.7856,-96.78271,Shared room,42,1,50,2022-03-14,1.63,4,262,16,
38177818,"Deep Ellum Hostel, 4-Person Private Ensuite",201420392,Deep Ellum Hostel,,District 2,32.78397,-96.78267,Hotel room,154,1,46,2022-03-30,1.52,4,233,21,
38236353,2 Bedrooms (King & Queen) and 1 bath near Dallas!,274906117,Nick,,District 2,32.82347,-96.82235,Entire home/apt,211,2,25,2021-03-22,0.82,1,343,0,
38237028,"Dallas Home & Pool 3-bedroom, 7 miles of downtown",89030290,Tammy,,District 7,32.78647,-96.71082,Entire home/apt,350,2,51,2022-03-27,1.62,1,166,15,
38238314,Private Bedroom with Access to all Dallas Freeways,37853441,Azar,,District 11,32.93723,-96.77098,Private room,41,2,46,2022-03-14,1.47,6,359,28,
38241525,"1 BR LOFT - Dallas, TX / Near Downtown / BishopArt",7452705,Angelica,,District 4,32.74638,-96.79622,Entire home/apt,104,1,21,2022-04-09,3.56,1,259,21,
38296701,Cozy and private home,291099195,Atravankado,,District 4,32.69752,-96.84841,Entire home/apt,155,3,30,2020-11-28,0.96,1,180,0,
38319076,birdhouse1 - solo travelers only,291440080,Seema,,District 12,33.00211,-96.79231,Private room,60,1,44,2022-01-04,1.40,2,365,9,
38351083,Quiet and Lovely,291855610,Marbella,,District 1,32.74897,-96.84054,Entire home/apt,86,1,341,2022-03-21,10.81,2,349,104,
38359985,[BLUE HOUSE] by Bishop Arts/Trinity Grove,59575752,Steven,,District 6,32.76619,-96.84509,Entire home/apt,245,2,92,2022-03-20,2.94,1,229,29,
38380925,Hunnicut Farm,95173132,Dale,,District 7,32.77977,-96.71873,Private room,60,2,1,2019-10-31,0.03,1,0,0,
38383859,Oak Lawn Studio | 1920's High Rise,224997319,Indio,,District 14,32.80889,-96.80715,Entire home/apt,89,14,38,2021-11-20,1.23,2,0,5,
38414331,The Zila - Western room (#2) - Smart Lock,195512125,Randy,,District 7,32.77048,-96.76806,Private room,41,2,34,2022-04-04,1.09,5,238,16,
38433736,Holy Paradise 18,15751176,Avi,,District 13,32.88086,-96.75336,Entire home/apt,99,21,2,2019-12-31,0.07,8,365,0,
38434550,Upscale comfortable stay.,34070203,Qdarius,,District 10,32.91895,-96.74791,Entire home/apt,350,1,0,,,1,0,0,
38449292,"Canvas Hotel Dallas, DLX Double Queen",292305921,Canvas Hotel,,District 2,32.76678,-96.79716,Private room,179,1,2,2020-07-07,0.07,1,21,0,
38462630,CENTRAL GEM!~Charm+Value~cLeAn Queen PRIVATE ENTRY,118912877,Rhon,,District 1,32.73218,-96.86126,Private room,49,1,231,2022-03-28,7.54,2,243,85,
38482695,2 & 2 MEDICAL DISTRICT / Market Center / DART,108514926,Dalls,,District 2,32.81228,-96.83241,Entire home/apt,200,5,1,2019-09-25,0.03,321,7,0,
38483947,2 & 2 MEDICAL DISTRICT / Market Center / DART,108514926,Dalls,,District 2,32.81171,-96.83012,Entire home/apt,175,7,0,,,321,13,0,
38485746,✭✭✭✭ MEDICAL DISTRICT / Market Center / DART✭✭✭✭,108514926,Dalls,,District 2,32.8124,-96.8306,Entire home/apt,165,20,2,2021-05-24,0.06,321,339,1,
38486058,2 & 2 MEDICAL DISTRICT / Market Center / DART,108514926,Dalls,,District 2,32.81022,-96.83224,Entire home/apt,300,3,0,,,321,7,0,
38486151,2 & 2 MEDICAL DISTRICT / Market Center / DART,108514926,Dalls,,District 2,32.81052,-96.83218,Entire home/apt,200,5,3,2022-03-29,0.10,321,287,2,
38487741,Shared vacation private rooms,265921360,Marie,,District 9,32.83383,-96.70294,Private room,53,3,0,,,1,0,0,
38523764,2  Bedroom Townhouse - Private all for you!!!,2592644,Mike & Adriana,,District 3,32.69545,-96.98931,Entire home/apt,101,3,16,2022-01-30,0.53,5,169,9,
38551418,King Bed suite⚡️High-Speed internet⚡️No Airbnb Service Fee★,126031305,Vanessa,,District 10,32.91136,-96.72703,Entire home/apt,89,1,85,2022-04-03,2.76,1,363,41,
38554616,Cozy master bedroom for rent near downtown Dallas.,294172070,Pablo,,District 2,32.81672,-96.83326,Private room,75,2,9,2022-03-19,0.73,1,365,8,
38574323,Amazing Place to Call Home!!!,4899420,Jarrad,,District 14,32.84519,-96.76482,Entire home/apt,79,30,1,2021-06-30,0.11,1,0,1,
38576838,birdhouse2 - solo travelers only,291440080,Seema,,District 12,33.0005,-96.79064,Private room,56,1,46,2022-03-13,1.47,2,365,18,
38597737,Lovefield Townhome Private Room & Bathroom,139745413,Natalie,,District 2,32.82979,-96.85657,Private room,53,1,50,2022-04-08,1.61,1,33,17,
38599147,Bright & Cozy Home in Beautiful Kessler Park,11450240,Rebecca And Clay,,District 1,32.75258,-96.8417,Entire home/apt,137,1,139,2022-03-29,4.51,5,149,64,
38600968,Stylish Dallas Home - 10 minutes to Downtown!,43042344,Heath,,District 7,32.78509,-96.68823,Entire home/apt,144,2,49,2022-03-21,1.58,93,339,21,
38604906,"Small Guest Cottage North Dallas, 4 bedrooms, HDTV",2592721,R. Michael,,District 11,32.9216,-96.79553,Entire home/apt,85,2,50,2022-04-03,1.61,2,280,21,
38619209,Kessler Park Treehouse - ⭐️ 4.99 STAR,43422,Breck,,District 1,32.7651,-96.83965,Entire home/apt,497,2,99,2022-04-06,3.26,2,238,36,
38652151,KING BED | WIFI | Long Term Rental in North Dallas,108514926,Dalls,,District 13,32.88081,-96.75567,Entire home/apt,118,70,0,,,321,151,0,
38652812,KING BED | WIFI | Long Term Rental in North Dallas,108514926,Dalls,,District 13,32.88095,-96.75574,Entire home/apt,118,40,0,,,321,151,0,
38652906,KING BED | WIFI | Long Term Rental in North Dallas,108514926,Dalls,,District 13,32.88078,-96.75506,Entire home/apt,118,20,0,,,321,151,0,
38653761,KING BED | WIFI | GYM | PRIME LOCATION,108514926,Dalls,,District 13,32.87922,-96.75391,Entire home/apt,120,12,0,,,321,151,0,
38653880,KING BED | WIFI | GYM | PRIME LOCATION,108514926,Dalls,,District 13,32.87877,-96.7551,Entire home/apt,120,7,0,,,321,151,0,
38654197,KING BED | WIFI | GYM | PRIME LOCATION,108514926,Dalls,,District 13,32.87871,-96.75588,Entire home/apt,120,5,0,,,321,151,0,
38654345,KING BED | WIFI | GYM | PRIME LOCATION,108514926,Dalls,,District 13,32.87887,-96.75366,Entire home/apt,120,4,0,,,321,151,0,
38659205,KING BED | WIFI | GYM | PRIME LOCATION,108514926,Dalls,,District 13,32.87889,-96.75535,Entire home/apt,72,2,0,,,321,151,0,
38659309,KING BED | WIFI | GYM | PRIME LOCATION,108514926,Dalls,,District 13,32.87891,-96.75562,Entire home/apt,99,2,0,,,321,151,0,
38699064,The Guild Victory Park | Katy Trail | 1BR Suite,265467659,The Guild,,District 2,32.79443,-96.81341,Entire home/apt,239,1,24,2022-01-30,0.78,4,83,6,
38700617,LOCATED NEAR CENTRAL AND LOVERS LANE(6437),16468063,Danny,,District 12,32.99542,-96.86954,Entire home/apt,75,8,8,2022-02-15,0.32,4,156,3,
38701432,Cozy Pet Friendly Casa View Duplex!,265268931,Tia,,District 9,32.82873,-96.67891,Entire home/apt,88,2,33,2022-03-19,1.07,2,173,13,
38704140,The Bungalow at Hampton Station & Elmwood Estates,236673155,Foy,,District 1,32.72714,-96.85263,Entire home/apt,252,3,0,,,2,0,0,
38715289,Downtown Dallas 2BR Loft+Pool+Views+Parking+Gym❤️️,36151189,Grace,,District 2,32.77849,-96.79585,Entire home/apt,159,1,124,2022-03-23,3.99,19,322,31,
38722457,1Bedroom Apt Uptown/Parking/Washer n Dryer,188733636,Elegant,,District 14,32.82616,-96.78464,Entire home/apt,128,1,19,2022-02-14,0.62,52,365,9,
38722818,Luxury Penthouse Walkable to Everything Upscale!,1593022,Deidra,,District 14,32.79118,-96.80564,Private room,80,2,5,2020-07-19,0.16,1,4,0,
38723595,1 Bedroom|King & Sofa Bed|Valet Parking|Walk Score 95/100|Downtown Dallas,305350123,Corporate,,District 2,32.77886,-96.7947,Entire home/apt,172,1,10,2021-02-02,0.32,23,75,0,
38738634,Lower Greenville/DallasView Queen Bed/Free Parking,51377763,Prince,,District 2,32.80436,-96.77187,Entire home/apt,88,1,299,2022-03-25,9.62,6,82,94,
38780833,Near Bishop Arts- 12 min to Dtn Dallas -Bedroom B,12383045,Lauralei,,District 1,32.75221,-96.86568,Private room,44,20,6,2021-12-12,0.20,3,99,1,
38782512,"Stay cozy, luxurious, yet affordable.",221854805,Adalid,,District 8,32.680721,-96.599197,Entire home/apt,265,2,41,2022-03-27,1.35,1,365,16,
38798317,Amazing contemporary 4 bedroom home with pool,6839207,Nick,,District 12,32.99747,-96.8257,Entire home/apt,555,3,1,2019-10-03,0.03,1,365,0,
38814725,Bishop Arts. 12 min to Downtown Dallas -Bedroom A,12383045,Lauralei,,District 1,32.75125,-96.8675,Private room,43,20,2,2019-10-14,0.07,3,111,0,
38842495,Scyene to Downtown,216471386,Jennifer,,District 5,32.75987,-96.67323,Entire home/apt,180,2,72,2022-03-27,2.35,1,268,26,
38850964,NEW Deep Ellum luxury Condo walk to it all! #1,52303631,Live Luxury,,District 2,32.78708,-96.78263,Entire home/apt,71,2,122,2022-03-20,3.96,4,341,47,
38866193,NEW Deep Ellum luxury Condo walk to it all! #2,52303631,Live Luxury,,District 2,32.78637,-96.78105,Entire home/apt,76,2,111,2022-03-24,3.62,4,333,47,
38906605,"Uptown Living At Its Best, Wifi & Netflix",257704044,Eddie,,District 14,32.80551,-96.79772,Entire home/apt,135,1,2,2021-05-09,0.16,6,275,1,
38907680,"Private room and entrance, hot tub/backyard access",2791533,Ea,,District 2,32.80978,-96.78407,Private room,72,1,327,2022-04-06,10.69,2,323,158,
38907909,"Spacious Room, Pet-Friendly, Perfect Location",2791533,Ea,,District 2,32.81119,-96.7837,Private room,50,1,174,2022-04-05,5.96,2,303,112,
38914526,WALK SCORE 94 | FREE PARKING | KING BED |McKinney,108514926,Dalls,,District 14,32.80993,-96.79543,Entire home/apt,120,90,0,,,321,333,0,
38917455,WALK SCORE 94 | FREE PARKING | KING BED |McKinney,108514926,Dalls,,District 14,32.81024,-96.79696,Entire home/apt,120,84,1,2021-07-10,0.11,321,260,1,
38918076,WALK SCORE 94 | FREE PARKING | KING BED |McKinney,108514926,Dalls,,District 14,32.81054,-96.79699,Entire home/apt,70,20,0,,,321,260,0,
